main 2020-10-23 20:16:58,414 INFO  *********************Log4j2 Instantiated**************************
main 2020-10-23 20:16:58,417 DEBUG db.driver : com.mysql.jdbc.Driver
main 2020-10-23 20:16:58,417 DEBUG db.url : jdbc:mysql://localhost:3306/db1
main 2020-10-23 20:16:58,417 DEBUG db.username : root
main 2020-10-23 20:16:58,417 DEBUG db.password : root
main 2020-10-23 20:16:58,417 DEBUG db.filename : applicationLog4j2.xml
main 2020-10-23 20:16:58,417 INFO  properties file loaded
main 2020-10-23 20:16:58,417 DEBUG app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
main 2020-10-23 20:16:58,418 INFO  *******************Main start*******************
main 2020-10-23 20:16:58,419 INFO  *******************Main end*******************
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog   properties file loaded
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,106 CATLog  db.username : root
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,106 CATLog  db.password : root
Thread-4 2020-10-23 20:16:58,519 INFO  MOVIElog   36,106 MOVIElog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,106 CATLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,519 INFO  APPlog   36,107 APPlog   db.username : root
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,107 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,519 INFO  APPlog   36,107 APPlog   db.password : root
Thread-4 2020-10-23 20:16:58,519 INFO  MOVIElog   36,107 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog  db.username : root
Thread-1 2020-10-23 20:16:58,519 INFO  APPlog   36,107 APPlog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,107 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog  db.password : root
Thread-1 2020-10-23 20:16:58,519 INFO  APPlog   36,107 APPlog    properties file loaded
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,107 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,519 INFO  APPlog   36,107 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,107 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,519 INFO  MOVIElog   36,107 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,519 INFO  APPlog   36,107 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,108 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,107 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,519 INFO  APPlog   36,107 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,519 INFO  CATLog  36,107 CATLog  db.username : root
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,107 APPlog   db.username : root
Thread-2 2020-10-23 20:16:58,520 INFO  CATLog  36,107 CATLog  db.password : root
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,107 APPlog   db.password : root
Thread-2 2020-10-23 20:16:58,520 INFO  CATLog  36,107 CATLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,107 APPlog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,520 INFO  CATLog  36,107 CATLog   properties file loaded
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,107 APPlog    properties file loaded
Thread-2 2020-10-23 20:16:58,520 INFO  CATLog  36,107 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,108 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,520 INFO  CATLog  36,107 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,108 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,519 INFO  DBLog  36,108 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,108 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,520 INFO  DBLog  36,108 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,108 APPlog   db.username : root
Thread-3 2020-10-23 20:16:58,520 INFO  DBLog  36,108 DBLog  db.username : root
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,108 APPlog   db.password : root
Thread-3 2020-10-23 20:16:58,520 INFO  DBLog  36,108 DBLog  db.password : root
Thread-1 2020-10-23 20:16:58,520 INFO  APPlog   36,108 APPlog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,520 INFO  DBLog  36,108 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,519 INFO  MOVIElog   36,107 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,521 INFO  MOVIElog   36,107 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,521 INFO  MOVIElog   36,107 MOVIElog   db.username : root
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,521 INFO  DBLog  36,108 DBLog   properties file loaded
Thread-2 2020-10-23 20:16:58,520 INFO  CATLog  36,107 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog   db.username : root
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog   db.password : root
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog   db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog    properties file loaded
Thread-1 2020-10-23 20:16:58,521 INFO  APPlog   36,108 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,522 INFO  CATLog  36,107 CATLog  db.username : root
Thread-2 2020-10-23 20:16:58,522 INFO  CATLog  36,107 CATLog  db.password : root
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,522 INFO  CATLog  36,107 CATLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,522 INFO  MOVIElog   36,107 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog  db.username : root
Thread-4 2020-10-23 20:16:58,522 INFO  MOVIElog   36,107 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,522 INFO  MOVIElog   36,107 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog  db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,522 INFO  CATLog  36,107 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog   properties file loaded
Thread-2 2020-10-23 20:16:58,522 INFO  CATLog  36,108 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,522 INFO  CATLog  36,108 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,522 INFO  DBLog  36,108 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,523 INFO  CATLog  36,108 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,523 INFO  DBLog  36,109 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,523 INFO  CATLog  36,108 CATLog  db.username : root
Thread-3 2020-10-23 20:16:58,523 INFO  DBLog  36,109 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,523 INFO  CATLog  36,108 CATLog  db.password : root
Thread-3 2020-10-23 20:16:58,523 INFO  DBLog  36,109 DBLog  db.username : root
Thread-2 2020-10-23 20:16:58,523 INFO  CATLog  36,108 CATLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,523 INFO  DBLog  36,109 DBLog  db.password : root
Thread-3 2020-10-23 20:16:58,523 INFO  DBLog  36,109 DBLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,522 INFO  APPlog   36,109 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,523 INFO  DBLog  36,109 DBLog   properties file loaded
Thread-1 2020-10-23 20:16:58,523 INFO  APPlog   36,109 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,523 INFO  CATLog  36,108 CATLog   properties file loaded
Thread-4 2020-10-23 20:16:58,522 INFO  MOVIElog   36,107 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,523 INFO  APPlog   36,109 APPlog   db.username : root
Thread-4 2020-10-23 20:16:58,523 INFO  MOVIElog   36,107 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,523 INFO  APPlog   36,109 APPlog   db.password : root
Thread-4 2020-10-23 20:16:58,523 INFO  MOVIElog   36,107 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,523 INFO  APPlog   36,109 APPlog   db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,107 MOVIElog   db.username : root
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,109 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,107 MOVIElog   db.password : root
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,109 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,107 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,523 INFO  DBLog  36,109 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,107 MOVIElog    properties file loaded
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,109 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,108 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,109 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,108 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,109 APPlog   db.username : root
Thread-3 2020-10-23 20:16:58,524 INFO  DBLog  36,109 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,110 APPlog   db.password : root
Thread-3 2020-10-23 20:16:58,524 INFO  DBLog  36,109 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,110 APPlog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,524 INFO  DBLog  36,109 DBLog  db.username : root
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,110 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,108 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,524 INFO  DBLog  36,110 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,524 INFO  MOVIElog   36,108 MOVIElog   db.username : root
Thread-1 2020-10-23 20:16:58,524 INFO  APPlog   36,110 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,524 INFO  DBLog  36,110 DBLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,525 INFO  APPlog   36,110 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog   properties file loaded
Thread-1 2020-10-23 20:16:58,525 INFO  APPlog   36,110 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,525 INFO  APPlog   36,110 APPlog   db.username : root
Thread-1 2020-10-23 20:16:58,525 INFO  APPlog   36,110 APPlog   db.password : root
Thread-2 2020-10-23 20:16:58,523 INFO  CATLog  36,108 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,525 INFO  MOVIElog   36,108 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,525 INFO  MOVIElog   36,108 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog  db.username : root
Thread-4 2020-10-23 20:16:58,525 INFO  MOVIElog   36,108 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,525 INFO  MOVIElog   36,108 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,525 INFO  MOVIElog   36,108 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,525 INFO  MOVIElog   36,108 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,525 INFO  APPlog   36,110 APPlog   db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,525 INFO  MOVIElog   36,108 MOVIElog   db.username : root
Thread-1 2020-10-23 20:16:58,526 INFO  APPlog   36,110 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,108 MOVIElog   db.password : root
Thread-2 2020-10-23 20:16:58,525 INFO  CATLog  36,108 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,108 MOVIElog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,526 INFO  CATLog  36,108 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,108 MOVIElog    properties file loaded
Thread-2 2020-10-23 20:16:58,526 INFO  CATLog  36,108 CATLog  db.username : root
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,108 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,526 INFO  CATLog  36,108 CATLog  db.password : root
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,109 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,526 INFO  CATLog  36,108 CATLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,109 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,525 INFO  DBLog  36,110 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,109 MOVIElog   db.username : root
Thread-3 2020-10-23 20:16:58,526 INFO  DBLog  36,110 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,109 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,526 INFO  DBLog  36,111 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,526 INFO  APPlog   36,110 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,526 INFO  DBLog  36,111 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,526 INFO  APPlog   36,111 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,526 INFO  MOVIElog   36,109 MOVIElog   db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,527 INFO  MOVIElog   36,109 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,527 INFO  DBLog  36,111 DBLog  db.username : root
Thread-2 2020-10-23 20:16:58,526 INFO  CATLog  36,108 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,527 INFO  DBLog  36,111 DBLog  db.password : root
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,108 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,527 INFO  DBLog  36,111 DBLog  db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,527 INFO  APPlog   36,111 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  db.username : root
Thread-3 2020-10-23 20:16:58,527 INFO  DBLog  36,111 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,527 INFO  MOVIElog   36,109 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  db.password : root
Thread-4 2020-10-23 20:16:58,527 INFO  MOVIElog   36,109 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,527 INFO  APPlog   36,111 APPlog   db.username : root
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog   properties file loaded
Thread-1 2020-10-23 20:16:58,527 INFO  APPlog   36,111 APPlog   db.password : root
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,527 INFO  MOVIElog   36,109 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,527 INFO  MOVIElog   36,109 MOVIElog   db.username : root
Thread-3 2020-10-23 20:16:58,527 INFO  DBLog  36,111 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,528 INFO  MOVIElog   36,110 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,528 INFO  DBLog  36,111 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,528 INFO  MOVIElog   36,110 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,528 INFO  DBLog  36,111 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,528 INFO  MOVIElog   36,110 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,528 INFO  DBLog  36,111 DBLog  db.username : root
Thread-4 2020-10-23 20:16:58,528 INFO  MOVIElog   36,110 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,527 INFO  CATLog  36,109 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,528 INFO  MOVIElog   36,110 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,527 INFO  APPlog   36,111 APPlog   db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,528 INFO  APPlog   36,111 APPlog    properties file loaded
Thread-1 2020-10-23 20:16:58,528 INFO  APPlog   36,111 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,528 INFO  MOVIElog   36,110 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,528 INFO  CATLog  36,109 CATLog  db.username : root
Thread-4 2020-10-23 20:16:58,528 INFO  MOVIElog   36,110 MOVIElog   db.username : root
Thread-2 2020-10-23 20:16:58,528 INFO  CATLog  36,110 CATLog  db.password : root
Thread-2 2020-10-23 20:16:58,529 INFO  CATLog  36,110 CATLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,528 INFO  DBLog  36,111 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,529 INFO  MOVIElog   36,110 MOVIElog   db.password : root
Thread-4 2020-10-23 20:16:58,529 INFO  MOVIElog   36,110 MOVIElog   db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,528 INFO  APPlog   36,111 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,529 INFO  MOVIElog   36,110 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,111 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,529 INFO  MOVIElog   36,110 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,111 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,529 INFO  MOVIElog   36,111 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,112 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,529 INFO  CATLog  36,110 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,112 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,529 INFO  MOVIElog   36,111 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,112 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,112 DBLog  db.username : root
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,112 DBLog  db.password : root
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,112 DBLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,529 INFO  DBLog  36,112 DBLog   properties file loaded
Thread-3 2020-10-23 20:16:58,530 INFO  DBLog  36,112 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,530 INFO  DBLog  36,112 DBLog  db.driver : com.mysql.jdbc.Driver
